gameId,creationTime,gameDuration,seasonId,winner,team1Wins,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,t1_champ_ids,t2_champ_ids,t1_champ_names,t2_champ_names,t1_champ_tags,t2_champ_tags,t1_summoner_spells_ids,t2_summoner_spells_ids,t1_summoner_spells_names,t2_summoner_spells_names,t1_towerKills,t1_inhibitorKills,t1_baronKills,t1_dragonKills,t1_riftHeraldKills,t2_towerKills,t2_inhibitorKills,t2_baronKills,t2_dragonKills,t2_riftHeraldKills,t1_bans,t2_bans,t1_ban_names,t2_ban_names,t1_objectives,t2_objectives
3223835767,1497522716103,1203,9,2,False,2,2,2,0,2,0,"[92, 238, 119, 53, 35]","[3, 15, 37, 163, 41]","['Riven', 'Zed', 'Draven', 'Blitzcrank', 'Shaco']","['Galio', 'Sivir', 'Sona', 'Taliyah', 'Gangplank']","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman'], ['Tank', 'Fighter'], ['Assassin']]","[['Tank', 'Mage'], ['Marksman'], ['Support', 'Mage'], ['Mage', 'Support'], ['Fighter']]","[[4, 12], [4, 14], [7, 4], [14, 4], [14, 11]]","[[11, 4], [4, 7], [3, 4], [4, 21], [4, 12]]","[['Flash', 'Teleport'], ['Flash', 'Ignite'], ['Heal', 'Flash'], ['Ignite', 'Flash'], ['Ignite', 'Smite']]","[['Smite', 'Flash'], ['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Flash', 'Barrier'], ['Flash', 'Teleport']]",0,0,0,0,0,11,3,0,2,0,"[67, 498, 154, 157, 114]","[131, 114, 19, 105, 51]","['Vayne', 'Xayah', 'Zac', 'Yasuo', 'Fiora']","['Diana', 'Fiora', 'Warwick', 'Fizz', 'Caitlyn']","[0, 0, 0, 0, 0]","[11, 3, 0, 2, 0]"
3294189910,1502152593934,1294,9,2,False,1,1,2,0,2,2,"[1, 28, 238, 51, 68]","[41, 21, 157, 64, 267]","['Annie', 'Evelynn', 'Zed', 'Caitlyn', 'Rumble']","['Gangplank', 'Miss Fortune', 'Yasuo', 'Lee Sin', 'Nami']","[['Mage'], ['Assassin', 'Mage'], ['Assassin', 'Fighter'], ['Marksman'], ['Fighter', 'Mage']]","[['Fighter'], ['Marksman'], ['Fighter', 'Assassin'], ['Fighter', 'Assassin'], ['Support', 'Mage']]","[[4, 14], [11, 4], [4, 14], [7, 4], [12, 4]]","[[4, 12], [4, 7], [14, 4], [4, 11], [4, 3]]","[['Flash', 'Ignite'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Heal', 'Flash'], ['Teleport', 'Flash']]","[['Flash', 'Teleport'], ['Flash', 'Heal'], ['Ignite', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Exhaust']]",2,0,0,0,0,9,2,0,2,1,"[53, 497, 74, 119, 31]","[80, 40, 31, 11, 119]","['Blitzcrank', 'Rakan', 'Heimerdinger', 'Draven', ""Cho'Gath""]","['Pantheon', 'Janna', ""Cho'Gath"", 'Master Yi', 'Draven']","[2, 0, 0, 0, 0]","[9, 2, 0, 2, 1]"
3326643277,1504311882031,1368,9,1,True,2,1,0,0,0,1,"[99, 64, 245, 202, 63]","[29, 69, 201, 238, 33]","['Lux', 'Lee Sin', 'Ekko', 'Jhin', 'Brand']","['Twitch', 'Cassiopeia', 'Braum', 'Zed', 'Rammus']","[['Mage', 'Support'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin'], ['Mage']]","[['Marksman', 'Assassin'], ['Mage'], ['Support', 'Tank'], ['Assassin', 'Fighter'], ['Tank', 'Fighter']]","[[6, 4], [11, 4], [12, 4], [4, 7], [4, 14]]","[[7, 4], [4, 12], [3, 4], [4, 14], [4, 11]]","[['Ghost', 'Flash'], ['Smite', 'Flash'], ['Teleport', 'Flash'], ['Flash', 'Heal'], ['Flash', 'Ignite']]","[['Heal', 'Flash'], ['Flash', 'Teleport'], ['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Smite']]",4,0,0,0,1,1,0,0,0,0,"[119, 103, 105, 57, 240]","[90, 31, 141, 516, 80]","['Draven', 'Ahri', 'Fizz', 'Maokai', 'Kled']","['Malzahar', ""Cho'Gath"", 'Kayn', 'Ornn', 'Pantheon']","[4, 0, 0, 0, 1]","[1, 0, 0, 0, 0]"
3284096149,1501427287155,1392,9,2,False,1,2,0,2,1,0,"[141, 72, 412, 238, 119]","[34, 40, 18, 254, 74]","['Kayn', 'Skarner', 'Thresh', 'Zed', 'Draven']","['Anivia', 'Janna', 'Tristana', 'Vi', 'Heimerdinger']","[['Fighter', 'Assassin'], ['Fighter', 'Tank'], ['Support', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman']]","[['Mage', 'Support'], ['Support', 'Mage'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Mage', 'Support']]","[[12, 4], [4, 11], [3, 4], [4, 14], [7, 4]]","[[14, 4], [4, 3], [4, 7], [11, 4], [14, 4]]","[['Teleport', 'Flash'], ['Flash', 'Smite'], ['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Heal', 'Flash']]","[['Ignite', 'Flash'], ['Flash', 'Exhaust'], ['Flash', 'Heal'], ['Smite', 'Flash'], ['Ignite', 'Flash']]",0,0,0,1,0,6,0,1,2,0,"[27, 113, 31, 122, 154]","[55, 497, 201, 31, 57]","['Singed', 'Sejuani', ""Cho'Gath"", 'Darius', 'Zac']","['Katarina', 'Rakan', 'Braum', ""Cho'Gath"", 'Maokai']","[0, 0, 0, 1, 0]","[6, 0, 1, 2, 0]"
3328166975,1504436366519,197,9,2,False,1,0,0,0,0,0,"[497, 84, 67, 64, 13]","[58, 222, 113, 238, 412]","['Rakan', 'Akali', 'Vayne', 'Lee Sin', 'Ryze']","['Renekton', 'Jinx', 'Sejuani', 'Zed', 'Thresh']","[['Support'], ['Assassin'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Mage', 'Fighter']]","[['Fighter', 'Tank'], ['Marksman'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Support', 'Fighter']]","[[4, 3], [4, 12], [7, 4], [11, 4], [12, 4]]","[[12, 4], [4, 7], [11, 4], [4, 14], [4, 3]]","[['Flash', 'Exhaust'], ['Flash', 'Teleport'], ['Heal', 'Flash'], ['Smite', 'Flash'], ['Teleport', 'Flash']]","[['Teleport', 'Flash'], ['Flash', 'Heal'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Exhaust']]",0,0,0,0,0,0,0,0,0,0,"[154, 18, 103, 29, 40]","[141, 81, 157, 122, 51]","['Zac', 'Tristana', 'Ahri', 'Twitch', 'Janna']","['Kayn', 'Ezreal', 'Yasuo', 'Darius', 'Caitlyn']","[0, 0, 0, 0, 0]","[0, 0, 0, 0, 0]"
3314466296,1503443273104,1275,9,2,False,2,1,0,0,1,0,"[59, 64, 498, 14, 134]","[15, 40, 113, 238, 68]","['Jarvan IV', 'Lee Sin', 'Xayah', 'Sion', 'Syndra']","['Sivir', 'Janna', 'Sejuani', 'Zed', 'Rumble']","[['Tank', 'Fighter'], ['Fighter', 'Assassin'], ['Marksman'], ['Tank', 'Fighter'], ['Mage', 'Support']]","[['Marksman'], ['Support', 'Mage'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Fighter', 'Mage']]","[[4, 12], [4, 11], [4, 7], [4, 3], [4, 6]]","[[7, 4], [4, 14], [11, 4], [4, 14], [4, 12]]","[['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Exhaust'], ['Flash', 'Ghost']]","[['Heal', 'Flash'], ['Flash', 'Ignite'], ['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport']]",2,0,0,1,0,3,0,0,1,0,"[429, 37, 18, 157, 19]","[84, 412, 31, 75, 19]","['Kalista', 'Sona', 'Tristana', 'Yasuo', 'Warwick']","['Akali', 'Thresh', ""Cho'Gath"", 'Nasus', 'Warwick']","[2, 0, 0, 1, 0]","[3, 0, 0, 1, 0]"
3274140310,1500737824492,1420,9,1,True,1,1,1,0,1,1,"[50, 19, 412, 238, 18]","[21, 131, 37, 27, 141]","['Swain', 'Warwick', 'Thresh', 'Zed', 'Tristana']","['Miss Fortune', 'Diana', 'Sona', 'Singed', 'Kayn']","[['Mage', 'Fighter'], ['Fighter', 'Tank'], ['Support', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin']]","[['Marksman'], ['Fighter', 'Mage'], ['Support', 'Mage'], ['Tank', 'Fighter'], ['Fighter', 'Assassin']]","[[3, 4], [4, 11], [4, 3], [14, 4], [4, 7]]","[[4, 7], [4, 14], [3, 4], [6, 12], [11, 4]]","[['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Flash', 'Exhaust'], ['Ignite', 'Flash'], ['Flash', 'Heal']]","[['Flash', 'Heal'], ['Flash', 'Ignite'], ['Exhaust', 'Flash'], ['Ghost', 'Teleport'], ['Smite', 'Flash']]",9,1,0,1,1,0,0,0,0,0,"[164, 157, 119, 122, 51]","[11, 105, 122, 119, 157]","['Camille', 'Yasuo', 'Draven', 'Darius', 'Caitlyn']","['Master Yi', 'Fizz', 'Darius', 'Draven', 'Yasuo']","[9, 1, 0, 1, 1]","[0, 0, 0, 0, 0]"
3327092200,1504350650138,955,9,1,True,1,1,0,0,1,1,"[238, 421, 498, 497, 54]","[79, 267, 61, 154, 18]","['Zed', ""Rek'Sai"", 'Xayah', 'Rakan', 'Malphite']","['Gragas', 'Nami', 'Orianna', 'Zac', 'Tristana']","[['Assassin', 'Fighter'], ['Fighter'], ['Marksman'], ['Support'], ['Tank', 'Fighter']]","[['Fighter', 'Mage'], ['Support', 'Mage'], ['Mage', 'Support'], ['Tank', 'Fighter'], ['Marksman', 'Assassin']]","[[4, 14], [4, 11], [4, 7], [4, 14], [12, 4]]","[[12, 4], [3, 4], [3, 4], [11, 4], [7, 4]]","[['Flash', 'Ignite'], ['Flash', 'Smite'], ['Flash', 'Heal'], ['Flash', 'Ignite'], ['Teleport', 'Flash']]","[['Teleport', 'Flash'], ['Exhaust', 'Flash'], ['Exhaust', 'Flash'], ['Smite', 'Flash'], ['Heal', 'Flash']]",3,0,0,1,1,0,0,0,0,0,"[141, 40, 55, 117, 31]","[29, 113, 40, 114, 245]","['Kayn', 'Janna', 'Katarina', 'Lulu', ""Cho'Gath""]","['Twitch', 'Sejuani', 'Janna', 'Fiora', 'Ekko']","[3, 0, 0, 1, 1]","[0, 0, 0, 0, 0]"
3318952048,1503749681714,1460,9,1,True,1,1,0,0,2,0,"[134, 29, 141, 238, 117]","[85, 202, 43, 421, 516]","['Syndra', 'Twitch', 'Kayn', 'Zed', 'Lulu']","['Kennen', 'Jhin', 'Karma', ""Rek'Sai"", 'Ornn']","[['Mage', 'Support'], ['Marksman', 'Assassin'], ['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Support', 'Mage']]","[['Mage', 'Marksman'], ['Marksman', 'Assassin'], ['Mage', 'Support'], ['Fighter'], ['Tank', 'Fighter']]","[[4, 12], [4, 7], [4, 11], [14, 4], [4, 3]]","[[4, 14], [4, 7], [3, 4], [4, 11], [12, 4]]","[['Flash', 'Teleport'], ['Flash', 'Heal'], ['Flash', 'Smite'], ['Ignite', 'Flash'], ['Flash', 'Exhaust']]","[['Flash', 'Ignite'], ['Flash', 'Heal'], ['Exhaust', 'Flash'], ['Flash', 'Smite'], ['Teleport', 'Flash']]",5,0,0,0,0,1,0,0,1,0,"[105, 84, 64, 17, 222]","[75, 157, 53, 126, 67]","['Fizz', 'Akali', 'Lee Sin', 'Teemo', 'Jinx']","['Nasus', 'Yasuo', 'Blitzcrank', 'Jayce', 'Vayne']","[5, 0, 0, 0, 0]","[1, 0, 0, 1, 0]"
3323379215,1504099603481,1288,9,1,True,1,1,1,0,1,1,"[141, 238, 498, 43, 62]","[44, 115, 516, 121, 202]","['Kayn', 'Zed', 'Xayah', 'Karma', 'Wukong']","['Taric', 'Ziggs', 'Ornn', ""Kha'Zix"", 'Jhin']","[['Fighter', 'Assassin'], ['Assassin', 'Fighter'], ['Marksman'], ['Mage', 'Support'], ['Fighter', 'Tank']]","[['Support', 'Fighter'], ['Mage'], ['Tank', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman', 'Assassin']]","[[11, 4], [4, 14], [4, 21], [4, 7], [12, 4]]","[[3, 4], [21, 4], [4, 12], [4, 11], [4, 7]]","[['Smite', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Barrier'], ['Flash', 'Heal'], ['Teleport', 'Flash']]","[['Exhaust', 'Flash'], ['Barrier', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Smite'], ['Flash', 'Heal']]",7,1,0,2,1,1,0,0,0,0,"[40, 31, 90, 19, 29]","[8, 122, 157, 19, 119]","['Janna', ""Cho'Gath"", 'Malzahar', 'Warwick', 'Twitch']","['Vladimir', 'Darius', 'Yasuo', 'Warwick', 'Draven']","[7, 1, 0, 2, 1]","[1, 0, 0, 0, 0]"
3221557147,1497355299455,1231,9,1,True,2,1,1,0,0,1,"[43, 238, 39, 51, 64]","[61, 24, 37, 110, 154]","['Karma', 'Zed', 'Irelia', 'Caitlyn', 'Lee Sin']","['Orianna', 'Jax', 'Sona', 'Varus', 'Zac']","[['Mage', 'Support'], ['Assassin', 'Fighter'], ['Fighter', 'Assassin'], ['Marksman'], ['Fighter', 'Assassin']]","[['Mage', 'Support'], ['Fighter', 'Assassin'], ['Support', 'Mage'], ['Marksman', 'Mage'], ['Tank', 'Fighter']]","[[3, 4], [4, 14], [4, 12], [7, 4], [4, 11]]","[[4, 14], [4, 12], [3, 4], [4, 7], [11, 4]]","[['Exhaust', 'Flash'], ['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Heal', 'Flash'], ['Flash', 'Smite']]","[['Flash', 'Ignite'], ['Flash', 'Teleport'], ['Exhaust', 'Flash'], ['Flash', 'Heal'], ['Smite', 'Flash']]",7,1,0,0,1,1,0,0,0,0,"[134, 105, 498, 119, 63]","[67, 119, 122, 117, 23]","['Syndra', 'Fizz', 'Xayah', 'Draven', 'Brand']","['Vayne', 'Draven', 'Darius', 'Lulu', 'Tryndamere']","[7, 1, 0, 0, 1]","[1, 0, 0, 0, 0]"
3330003321,1504552090488,1244,9,2,False,1,2,2,0,2,1,"[202, 98, 53, 154, 238]","[42, 84, 412, 121, 429]","['Jhin', 'Shen', 'Blitzcrank', 'Zac', 'Zed']","['Corki', 'Akali', 'Thresh', ""Kha'Zix"", 'Kalista']","[['Marksman', 'Assassin'], ['Tank'], ['Tank', 'Fighter'], ['Tank', 'Fighter'], ['Assassin', 'Fighter']]","[['Marksman'], ['Assassin'], ['Support', 'Fighter'], ['Assassin', 'Fighter'], ['Marksman']]","[[7, 4], [4, 12], [4, 3], [4, 11], [4, 14]]","[[4, 7], [4, 12], [4, 3], [4, 11], [4, 7]]","[['Heal', 'Flash'], ['Flash', 'Teleport'], ['Flash', 'Exhaust'], ['Flash', 'Smite'], ['Flash', 'Ignite']]","[['Flash', 'Heal'], ['Flash', 'Teleport'], ['Flash', 'Exhaust'], ['Flash', 'Smite'], ['Flash', 'Heal']]",2,0,0,0,1,8,2,0,2,0,"[105, 8, 31, 92, 17]","[11, 497, 114, 40, 9]","['Fizz', 'Vladimir', ""Cho'Gath"", 'Riven', 'Teemo']","['Master Yi', 'Rakan', 'Fiora', 'Janna', 'Fiddlesticks']","[2, 0, 0, 0, 1]","[8, 2, 0, 2, 0]"
